nro_conabip,nombre_BP,fecha_fundacion,id_depto,email
1021,Bib.Pub. Pablo A. Pizzurno,1923-12-01,6063,bibliotecapizzurno@yahoo.com.ar
4075,Bib.Pop. Juan María Gutierrez,2002-09-21,6091,bibliotecapopularjmgutierrez@hotmail.com
1864,Bib.Pop. Pestalozzi,1935-07-09,6098,bibliopopularpestalozzi@gmail.com
2473,Bib.Pop. Ricardo Güiraldes,1949-02-02,6098,bibliotecaguiraldes@yahoo.com.ar
2135,Bib.Pop. José Ingenieros,1940-06-01,6021,bpjimechita@live.com.ar
4166,Bib.Pop. Dr. Frutos Enrique Ortiz,1980-01-01,6119,gallardosandra@hotmail.com
1002,Bib.Pop. Almafuerte,1923-05-21,6140,bpalmafuerte@hotmail.com
113,Bib.Pop. D.F.Sarmiento,,6218,bpsarmiento113@yahoo.com.ar
1733,Bib.Pop. Bernardino Rivadavia,1932-09-01,6260,
4170,Bib. Pop. Florencio Sánchez,1980-01-01,6274,bibliotecaflorenciosanchez@yahoo.com.ar
126,Bib.Pop. D.F.Sarmiento,1913-06-13,6351,
4349,Bib.Pop. El Desafío para Crecer,2014-11-10,6357,
4280,Bib.Pop. Minchekewun,2011-05-12,6385,
3197,Bib.Pop.Pub.Mun. Benito Lynch,1979-10-27,6392,blynch@servicoopsa.com.ar
2923,Bib.Pop.Soc.Fom. Julián Aguirre,1975-05-13,6408,
3621,Bib.Pop. Alfredo L. Palacios,1980-01-01,6408,biblioapalacios@yahoo.com.ar
1809,Bib.Pop. 9 de Julio,1933-06-02,6413,biblioteca9dejulio@gmail.com
3928,Bib.Pop. Juan Bautista Alberdi,1940-05-07,6413,
165,Bib.Pop. Florentino Ameghino,1918-05-02,6441,bibliotecaalborada@yahoo.com
2546,Bib.Pop. Mariano Moreno,1939-03-27,6441,
1920,Bib. Pop. Mariano Moreno,1936-07-11,6441,bibpopmarianomoreno@hotmail.com
150,Bib.Pop. Libertador San Martín,1917-09-07,6434,
294,Bib.Pop.y Soc.Fom. D.F.Sarmiento,1918-03-01,6434,bibliotecasarmiento@yahoo.com.ar
1684,Bib.Pop. Bartolomé Mitre,1932-06-12,6469,bibliobayauca@hotmail.com
122,Bib.Pop. Rivadavia,1920-12-27,6483,
3865,Bib.Pop. Alfonsina Storni,1980-01-01,6490,
3979,Bib. Pop. Leopoldo Marechal,1980-01-01,6490,
3404,Bib.Pop.E Inst.Cult. Juan María Gutierrez,1938-09-18,6490,
3785,Bib.Pop. de los Polvorines,1998-11-05,6515,bibliotecapolvorines@gmail.com
4336,Bib.Pop. Almafuerte de Barrio Guemes,2008-06-20,6560,bibliotkalmafuerte@gmail.com
1309,Bib.Pop. José M. Estrada,1926-04-03,6581,joseestrada@arnet.com.ar.
4384,BP Del Otro Lado del Arbol,2021-08-23,6595,delotroladodelarbolenolavarria@gmail.com
2073,Bib.Pop. Bartolomé Mitre,1914-10-11,6616,
898,Bib.Pop. Bartolomé Mitre,1922-03-12,6638,bibliotecapilar@yahoo.com.ar
3793,Bib.Pop. Rincón de luz,1999-05-25,6665,
2022,Bib.Pop. Rómulo S. Naón,1939-01-14,6749,bpromulonaon@gmail.com
4031,Bib.Pop. La Casa de las palabras,2001-11-16,6749,
3060,Bib.Pop. Club de madres de B.Sauce,1980-01-01,6756,
3644,Bib.Pop. Hist. E. I. Munzon,1996-07-08,6760,bphmunzon@hotmail.com
4005,Bib. Pop. Mariano Moreno,1980-01-01,6805,bibliotecammoreno@hotmail.com
244,Bib.Pop.Pub. Rivadavia,1903-05-17,6826,bibliotecarivadavia_tl@yahoo.com.ar
115,Bib.Pop. Juan Bautista Alberdi,1914-04-03,6840,bpalberdi@yahoo.com.ar
4210,Bib. Pop. Sudestada,2008-04-21,6861,bpsudestada@yahoo.com.ar
3797,Bib.Pop.Esc. Cervantes,1967-07-15,6875,
914,Bib.Pop. D.F.Sarmiento,1922-01-17,6882,cpcultura@hotmail.com
740,Bib.Pop. José M. Ramos Mejia,1912-02-22,10042,
2365,Bib.Pop. Manuel Ponferrada,1942-08-31,10049,
2991,Bib.Pop. Esquiu,1979-04-20,10063,bibliotecaesquiu2991@yahoo.com.ar
2850,Bib.Pop. Juana R. Ahumada,1980-01-01,10070,
3653,Bib.Pop. Julio Pascual Robin,1980-01-01,10070,
1020,Bib.Pop. Rafael Castillo,1921-11-02,10077,
742,Bib.Pop. Rafael Castillo,1912-10-28,10091,
3654,Bib.Pop. Santa Rosa de Lima,1997-03-15,10098,bibliotecasantarosa@yahoo.com.ar
3630,Bib.Pop. Los Altos,1997-09-21,10098,
862,Bib.Pop. Carlos Guido Spano,1918-08-18,10084,
3493,Bib. Pop. Dr. Ramón S. Castillo,1995-12-15,10112,
3389,Bib.Pop. Rubén D. Dalla Fontana,1995-09-23,22168,gladysf_cajcepn7@yahoo.com.ar
2996,Bib.Esc. Pop. Monseñor de Carlo,1980-01-01,22021,
3548,Bib. Pop. Alejandro Maria Aguado,1980-01-01,22056,bibliotecaaguado_lv@hotmail.com
3459,Bib. Pub. Pop. Juana P. Manso Noronha,1980-01-01,22084,bibnoronha@yahoo.com.ar
3555,Bib.Esc.Pop. Maestro Sarmiento,1981-11-23,22098,
3005,Bib.Pub. Pop. Centenario de la creación del Chaco,1972-12-27,22140,delcentenario1@hotmail.com
779,Bib.Pop. Bernardino Rivadavia,1909-09-18,22140,biblio80rivadavia@yahoo.com.ar
3184,Bib. Pop. Juan B. Justo,1980-01-01,22140,
4180,Asoc. Civil y BiB P Gral Martín Miguel de Güemes,1980-01-01,26007,
3277,Bib.Pop. Asunción Cobo,1980-01-01,26007,bibliotecacobo@gmail.com
4331,Bib.Pop. Astra,2007-10-28,26021,hola@labibliotecadeastra.com
3041,Bib.Pop. Ricardo J. Berwyn,1939-07-20,26042,bibliopopberwyn@gmail.com
3732,Bib.Pop. Benedicto Terrone,1998-10-20,26077,bp.benedictoterrone@gmail.com
4324,Bib.Pop. Osvaldo Bayer,2008-06-11,26056,
4252,Asoc. Cultural y Bib. Pop. Tesis 11,2004-03-08,2000,tesis11@tesis11.org.ar
1843,Asoc.Vec. Cir.Cult. Belisario Roldán de Versailles,1980-01-01,2000,bibliotecabelisarioroldan@yahoo.com.ar
1975,Bib.Pop. El progreso,1916-03-01,2000,
947,Bib.Pop. Ciencia y labor,1918-05-25,2000,bpcienciaylabor@gmail.com
1187,Bib.Pop. Pueyrredón sud,1920-03-21,2000,bibliotecapueyrredonsud@gmail.com
1991,Bib.Pop. Juan Pablo Echagüe,1929-02-01,2000,
4197,Bib. Pop. Federico Lacroze,1980-01-01,2000,bpflacroze@gmail.com
2768,Bib.Pop. Almafuerte,1959-05-17,14007,
3127,Bib.Pop. Teniente B .Matienzo,1980-01-01,14014,nuevabibliomatienzo@hotmail.com
3572,Bib. Pop. Barrio Talleres,1986-08-02,14014,bibliotecapopularhugowast@yahoo.com.ar
3845,Bib.Pop. Alfonsina Storni,1999-08-01,14014,biblioalfonsinastorni@gmail.com
4243,Bib.Pop. Julio Cortázar,1980-01-01,14014,bibliotecacortazarcba@yahoo.com.ar
4351,Bib. Pop. Casa del Pueblo,2012-05-05,14014,bibliotecacasadelpueblo@gmail.com
2045,Bib.Pop. Mariano Moreno,1918-07-23,14021,
3629,Bib. Pop. Leopoldo Lugones,1997-10-16,14091,blugones@gmail.com
4238,Bib.Pop. Carmen Abril de Cacciavillani,2003-08-17,14098,
1500,Bib.Pop. Juan Bautista Alberdi,1930-08-24,14098,juanbalberdi1500@yahoo.com.ar
3586,Bib.Pop. Luis Alberto Guerberoff,1996-06-15,14119,bpguerbe@hotmail.com
3576,Bib.Pub.Pop.Mun Jorge Luis Borges,1997-06-14,14140,
3744,Bib.Pop. Suquia,1980-01-01,14147,
4019,Bib.Pop. Huerta Grande,2001-06-21,14091,bibliotecahg@gmail.com
527,Bib.Pop. Almafuerte,1926-07-03,14161,
2081,bib.pop.Sociedad Recreativa y Cult. Juventud Unida,1930-12-26,14161,
2936,Bib.Pop. Poeta Lugones,1976-04-05,14161,bibliotecatancacha@hotmail.com
2735,Bib.Tec.Pop. Bernardino Rivadavia,1957-09-13,18021,
3298,Bib.Pop. Ernesto Sábato,1980-01-01,18021,librosabato@yahoo.com.ar
4165,Bib. Pop. Coembá Porá (Lindo Amanecer,1980-01-01,18021,coembapora@yahoo.com.ar
4380,Bib. pop. Marta Elgul de Paris,2015-11-09,18070,
1957,Bib.Pop. Carlos M. de Alvear,1936-07-09,18056,bibliotecapopularalvear@hotmail.com
1918,Asoc. Bib.Pop.Esc. Dorila P. Méndez,1929-08-30,18112,
4088,Bib.Pop. Ramón Barboza,2002-03-01,18119,bpramonbarboza@hotmail.com
2970,Bib.Pop. Victor Elias Navajas Centeno,1967-09-10,18168,bibliotecavnc@cableat.net
523,Bib.Pop. Almafuerte,1918-06-09,18175,
306,Bib.Pop. Fiat Lux,,30008,bpfiatlux@gmail.com
4378,Bib. Pop. Estación Puiggari Asociación Civil,2018-03-16,30021,bibliotecaestacionpuiggari@gmail.com
4240,Bib.Pop. Manuel Belgrano,2000-11-10,30056,teresamajul@hotmail.com
3798,Bib. Pop. Sandor Mikler,1998-11-30,30063,bpsm3798@hotmail.com
3290,Bib.Pop. La vieja estación,1980-01-01,30077,laviejaestacionhernandez@hotmail.com
3441,Bib.Pop. Gaspar Benavento,1995-06-22,30077,
354,Bib. Pop. Fermin Chavez,,30077,
4054,Bib. Pop. San José de Cupertino,2001-05-08,30084,bpcup2001@yahoo.com.ar
4078,Bib.Pop. Ser protagonistas,2003-08-21,30088,serprotagonistas@gmail.com
886,Bib.Pop. Luz obrera,1919-08-23,30098,bluzobrera1919@yahoo.com.ar
3179,Bib.Pop. Armando de Vita y Lacerra,1991-08-23,34014,
3180,Bib.Pop. San Francisco de Laishi,1992-08-12,34021,
2976,Bib.Pop. Dr. Ernesto Guevara,1978-08-23,34035,
3462,Bib.Pop. Mariano Valle,1915-09-16,38007,cesarmamani29@yahoo.com.ar
766,Bib.Pop. de Jujuy,,38021,bibpojuj@imagine.com.ar
769,Bib.Pop. Gral. Bartolomé Mitre,1906-05-25,38028,
3183,Bib.Pop. Virgen de Río Blanco,1980-01-01,38042,
3276,Bib.Pop. Viltipoco,1980-01-01,38098,
3059,Bib.Pop. 3 de Abril,1986-05-14,38098,
3377,Bib.Pop. Raúl Isidoro D'Atri,1994-08-16,42021,
3321,Bib.Pop. María Rubio de Bada,1980-01-01,42028,
1646,Bib.Pop. Manuel Lej,1932-05-15,42035,popularsarmiento@yahoo.com.ar
1509,Bib.Pop. Manuel Belgrano,1931-05-11,42098,biblio_mb_luantoro@hotmail.com
4080,Bib.Pop. José Elías Rosales,2003-01-06,42105,bibliotecarosales@hotmail.com
1945,Bib.Pop. Antonio Martello de Speluzzi,1937-04-01,42105,biblioamartello@hotmail.com
816,Bib.Pop. Raúl Belisario Díaz,1911-07-01,42119,bpraulbdiaz@yahoo.com.ar
3565,Bib.Pop. José Grassi,1980-01-01,42133,vanpraetbiblioteca@yahoo.com.ar
805,Bib.Pop. Florentino Ameghino,1919-07-07,42133,bibmartini@hotmail.com
724,Bib.Pop. Pedro I. de Castro Barros,1915-04-28,46007,
718,Bib.Pop. Mariano Moreno,,46014,bibliotecamarianomoreno@gmail.com
3918,Bib.Pop. José Hernández,1999-11-10,46028,
726,Bib.Pop. Pedro I. de Castro Barros,1914-10-24,46049,
3606,Bib.Pop. Juan Facundo Quiroga,1947-11-17,46063,
4090,Bib.Pop. Pastor de la Colina Villafañe,1980-01-01,46119,
3209,Bib.Pop. Juventud en acción,1992-11-30,50007,
2188,Bib.Pop. Antonio Dimarco,1940-12-08,50014,bibliotecadimarco@yahoo.com.ar
1364,Bib.Pop. Gral. C. M. de Alvear,1928-08-05,50014,bibliotecadeoeste@hotmail.com 
4255,Bib.Pop. del Saber del Pueblo y su Cultura,2008-11-01,50049,noemi84@live.com.ar
4159,Bib.Pop. Las Compuertas,1980-01-01,50063,bibliolascompuertas@gmail.com
3233,Bib.Pop. Mariano Moreno,1947-11-24,50091,bpmmorenochilecito@yahoo.com.ar
3423,Bib.Pop. Carolina Paponet de Suter,1980-01-01,50105,
4102,Bib. Pop. Esperanza de nuestros lectores,2004-05-17,50105,
4211,Asoc.Bib.Pop. Arturo U. Illia,1980-01-01,54014,
4394,Bib. Pop. El Urunday,2021-08-23,54021,bibliotecapopularelurunday@gmail.com
4387,Asoc.Vecinal Barrio Parque 2 de abril,1980-01-01,54028,
3461,Bib.Pop. Jorge Luis Borges,1980-01-01,54049,
2561,Bib.Pop. D.F.Sarmiento,1946-09-09,54091,bibpopsarmiento@yahoo.com.ar
3295,Bib.Pop. María E. Tejada de Lastra,1994-03-08,58035,
3102,Bib.Pop. Segundo Vazquez,1994-12-21,58035,
3137,Bib.Pop. Eliel Aragon,1990-11-07,58035,biblioeliel@gmail.com
3220,Bib.Pop. Kique Sánchez Vera,1993-04-01,58035,bibliopopularkiquesanchezvera@gmail.com
3131,Bib.Pop. Hueupines,1987-09-15,58035,
3023,Bib.Pop. de Front. Dr. G Alvarez,1983-08-12,58049,bpgalvarez@yahoo.com.ar
3735,Bib. Pop. Escritores Patagónicos,1980-01-01,62042,bibliotecaescritora@gmail.com
3082,Bib.Pop. Crecer,1980-01-01,62042,bipocre@hotmail.com
3831,Bib.Pop. El sembrador - J. Sabino Rojas,1999-05-18,62042,
4153,Bib. Pop. La Rivera,1980-01-01,62042,bibliorivera@yahoo.com.ar
3996,Bib.Pop. Apolinario Saravia,1999-09-12,66007,
3781,Bib.Pop. María Ester Gauna,1980-01-01,66028,bibliotecapopularmariaestergauna@hotmail.com
3791,Bib.Pop. Tata Sarapura,1997-10-27,66028,
1828,Bib.Pop.Mun. Juan Bautista Alberdi,1934-10-01,66056,
1825,Bib.Pop. Juan Bautista Alberdi,1933-06-18,66056,
3385,Bib.Pop. Jorge Luis Borges,1995-11-13,66126,
4004,Bib.Pop. Juan Calchaqui,1980-01-01,66154,
3965,Bib.Pop. María Julia Escalera de Cazón,1980-01-01,66056,
4094,Bib.Pop. El Eternauta,1980-01-01,70028,
4327,Bib. Pop. José Manuel Estrada,1981-08-22,70077,
4093,Bib.Pop. Alfonsina Storni,1980-01-01,70077,alfonsinastorni.rawsonsj@gmail.com
3706,Bib.Pop. Antonio Ercilio Zeballos,1996-06-20,70119,oscarobles01@gmail.com
3056,Bib.Pop. Antonio Esteban Agüero,1992-09-08,74049,poetaaguero@merlo_sl.com.ar
3594,Bib.Pop. Puertas abiertas,1980-01-01,74049,bipa6@live.com.ar
3580,Bib.Pop. Barrio 2 de abril,1980-01-01,78014,
4304,Bib.Pop. Mujer Pionera de El Chaltén,1988-03-05,78028,biblioculturaelchalten@yahoo.com.ar
1035,Bib.Pop. D.F.Sarmiento,1914-01-14,82014,
4365,Bib.Pop. Arco Iris,2001-09-24,82021,bp_arcoiris_bi@yahoo.com.ar
472,Bib.Pop. D.F.Sarmiento,1919-06-04,82021,
2941,Bib.Pop.Esc. José Hernández,1980-01-01,82021,
859,Bib.Pop. Bartolomé Mitre,1921-05-29,82028,bibliotecabombal@bombal.net.ar
467,Bib.Pop. Manuel Belgrano,1980-01-01,82028,bpmanuelbelgrano@hotmail.com
1808,Bib.Pop. Nicasio Oroño,1917-01-01,82028,binioro@gmail.com
2276,Bib.Pop. Bernardino Rivadavia,1945-09-02,82042,
1472,Bib.Pop. D.F.Sarmiento,1930-02-04,82042,bibliosancti@coopsancti.com.ar
2840,Bib.Pop. Constancio C.Vigil,1960-03-20,82042,bp2840@bepe.ar
2012,Bib.Pop. Mariano Moreno,1980-01-01,82049,biblio_marianomoreno@hotmail.com.ar
1041,Bib.Pop. Pablo A. Pizzurno,1924-08-03,82119,c3biblpizzurno1@yahoo.com.ar
3936,Bib. Pop. Caja de Créditos Correa,1976-07-27,82056,bibpcorrea@hotmail.com
2421,Bib.Pop. Mariano Moreno,1939-05-14,82056,
1771,Bib.Pop. Gob. Mariano Cabal,1929-01-01,82063,
4301,Bib.Pop. Osvaldo Bayer,2010-02-12,82063,bibliotecapopularosvaldobayer@yahoo.com.ar
4381,"Bib. Pop. ""José Hernández""",2018-06-11,82070,josehernandezbibliotecapopular@gmail.com
4226,Bib.Pop.María Emilia Divo,2003-07-28,82070,bibliotecapopularmed@hotmail.com
2005,Bib.Pop. Homero,1936-08-18,82084,bibliohomero@hotmail.com
3869,Bib.Pop. Roberto Fontanarrosa,1980-01-01,82084,bibliorfontanarrosa@hotmail.com
4012,Bib.Pop. Dr. Lisandro de la Torre,2001-03-21,82084,
3923,Bib. Pop. José Pedroni,2000-03-26,82084,bpedronisoldini@yahoo.com.ar
420,Bib.Pop. Dr. Andrés Egaña,1905-02-21,82105,bibliotecagalvez@cablenet.com.ar
466,Bib.Pop. Rivadavia,1918-08-25,82105,
925,Bib.Pop. Estanislao Zeballos,1922-07-15,82112,bibliotecagcrespo@hotmail.com.ar
615,Bib.Pop. Bartolomé Mitre,1916-06-09,86028,
1264,Bib.Pop. Juan Bautista Alberdi,1927-06-24,86035,
621,Bib.Pop. D.F.Sarmiento,,86049,bibliotecasociedadsarmiento@hotmail.com
3927,Bib.Pop. Alberto J. Montenegro,2001-04-01,86056,
3239,Bib.Pop. Infanto Juvenil,1993-07-31,94007,bibliotecaij@hotmail.com
3340,Bib.Pop. Kau Kren de la Dcion. Pcial. de Juventud,1980-01-01,94007,bibliotecakaukren@hotmail.com
3540,Bib.Pop. Malvinas argentinas,1980-01-01,94007,
4386,BP Patria Grande,2022-03-04,90084,patriagrandebp@gmail.com
1611,Bib.Pop. Manuel Lainez,1932-03-23,90028,
4320,Bib. Pop. Batalla de Famailla,2012-04-25,90028,
1658,Bib.Pop. Juan Bautista Alberdi,1928-09-15,90105,
1850,Bib.Pop. José Ingenieros,1933-10-12,6588,
3841,Bib. Pop. Atahualpa Yupanqui,1999-12-10,6028,atahualpa1999@gmail.com
2543,Bib.Pop. José Mármol,1940-06-28,6035,bjmarmol@yahoo.com.ar
4086,Bib.Pop. Enrique del Valle Iberlucea,2002-06-02,6035,
911,Bib.Pop. Juan M. de Pueyrredón,1922-05-14,6035,
2790,Bib.Pop. Roberto Payro,1960-09-27,6056,
2723,Bib.Pop. Juan J. Bernal Torres,1946-12-26,6084,bipopbernaltorres@gmail.com
2861,Bib.Pop. José Ingenieros,1963-09-07,6147,biblioingenieros@gmail.com
270,Bib.Pop. Juan Bautista Alberdi,1914-09-08,6161,bibliocada@yahoo.com.ar
1381,Bib.Pop. D.F.Sarmiento,1907-01-01,6210,
3631,Bib.Pop. Ambulante y Rural de Chascomus,1994-10-07,6218,labiblioamb@hotmail.com
105,Bib.Pop. Dr. Antonio Novaro,,6224,bibliotecanovaro@hotmail.com
3571,Bib.Pop. Esc. Ing. Luis Luiggi,1994-09-23,6182,
101,Bib.Pop. D.F.Sarmiento,1915-01-31,6203,bibliotecasarmiento_2000@yahoo.com.ar
4065,Bib.Pop. Osvaldo H. Merlo,1980-01-01,6245,anamzanoni@yahoo.com.ar
4357,Soc. de Fom. y Bib. Pop. del Bo. Parque El Trébol,1993-11-06,6270,bibliotecaeltrebol@gmail.com
2810,Bib.Pop. D.F.Sarmiento,1959-08-09,6270,bpdfsts@yahoo.com.ar
3522,Bib. Pop. Lisandro de la Torre,1995-08-19,6274,
2789,Bib.Pop. José Hernández del Club Deportivo El León,1944-04-02,6315,
2914,Bib.Pop. Presidente Mitre,1944-03-15,6322,nesoa_07@yahoo.com.ar
3922,Bib. Pop. Juan XXIII,2000-06-10,6351,bibliotecapopularjuan23@hotmail.com
3339,Bib.Púb. Municipal Fortín de Gainza,1991-09-05,6392,biblioteca_fortingainza09@hotmail.com
1454,Bib.Pop. Esteban Echeverría,1930-02-04,6413,
4389,Bib. Pop. Pio Soberano,2022-03-11,6413,piosoberanobibliotecapopular@gmail.com
3910,Bib.Pop. Juan XXIII,1980-01-01,6420,
3293,Bib.Pop. Delia C. de Armagno,1980-01-01,6427,fundaciondeliacdea@gmail.com
3921,Bib.Pop. Tinkunaku-Lugar de encuentro,2000-06-01,6427,bptinkunaku@yahoo.com.ar
4338,Bib.Pop. de la Imagen (CEIC),2003-02-21,6427,bibliotecapopularimagen121@gmail.com
1747,Bib.Pop. Dr. Nicolás Avellaneda,1927-12-27,6441,
2098,Cen. de Fom. M. V y Bib.Pub.Pop. Enrique Gonino,1929-04-16,6441,bibliotecameridianov@hotmail.com
2436,"Bib.Pop. Juan Vucetich, C.C. Y Dep. Aconcagua",1944-07-01,6441,bibliojuanvucetich@gmail.com
2644,Bib.Pop. Dardo Rocha,1954-11-30,6441,
3717,Bib. Pop. Homero Manzi,1980-01-01,6441,bib.homeromanzi@gmail.com
3448,Bib.Pop.Mun. Mariano Moreno,1994-06-06,6434,
3431,Bib.Pop. Florentino Ameghino,1980-01-01,6434,bibliopopameghino@hotmail.com
4135,Bib.Pop. Monte Chingolo,1980-01-01,6434,bibliotecapopularmontechingolo@gmail.com
2767,Bib.Pop. Dr. E. Angel Barriocanal,1955-09-03,6434,bibliotecabarriocanal@yahoo.com.ar
177,Bib.Pop.Mun. D.F.Sarmiento,,6469,bibliotecasarmientocoop@hotmail.com.ar
279,Bib.Pop. D.F.Sarmiento,1918-04-05,6476,
3149,Bib.Pop.Soc.Fom. Roberto Arlt,1980-01-01,6490,
173,Bib. Pop. Antonio Mentruyt,1900-05-02,6490,bibliotecamentruytespectaculos@gmail.com
2401,Bib.Pop. Vicente Longhi,1980-01-01,6490,bibliolonghi@hotmail.com
3668,Bib.Pop. Pablo Nogués,1998-06-13,6515,monbe3@hotmail.com
3303,Bib.Pop. Perito Moreno,1991-01-24,6539,
3999,Bib. Pop. Ricardo Guiraldes,2000-10-20,6539,info@bibliotecaguiraldes.com.ar
3315,Bib.Pop. Monte Hermoso,1980-01-01,6553,
4139,Bib.Pop. Vicky,2000-09-15,6560,
2324,Bib.Pop. Juan Manuel Giufra,1945-02-04,6560,bibliogiuffra@hotmail.com
3049,Bib.Pop.Pub. Rosario Vera Peñaloza,1971-07-29,6560,
3885,Bib. Pop. y Ctro. Cult. Almafuerte,1980-01-01,6574,biblioalma@yahoo.com.ar
3939,Bib.Pop. Sierra Chica,1999-12-13,6595,
213,Bib.Pop.Pub.Mun. Dr. Menéndez,1900-10-19,6623,bibliotecamenendez@yahoo.com.ar
4222,Bib.Pop. Sur,1988-01-08,6651,bibliotecapopularsur@yahoo.com.ar
1988,Mariano Moreno,1932-08-21,6658,
4156,Asoc.y Bib.Pop. Dr. Juan Martín Vilaseca,1980-01-01,6658,bibliotecajmvilaseca@gmail.com
4311,Bib.Pop. del Río de Quilmes,2011-12-07,6658,delriobiblioteca@yahoo.com.ar
2554,Bib.Pop. José Manuel Estrada,1951-08-11,6665,
3794,Bib.Pop. Carlos Angel González,1999-06-26,6665,
3790,Bib. Pop. de San Fernando Leopoldo Murcho,1980-01-01,6749,
4212,Bib.Pop. y Cen. Recr. El faro,1980-01-01,6760,bpelfaro@gmail.com
238,Bib.Pop. Juan Bautista Alberdi,1916-05-26,6791,bibliotecajbalberdi@yahoo.com.ar
2863,Bib.Pop. Juan José Castelli,1969-04-18,6805,
4352,Bib. Pop. Seamos Libres,2014-10-07,6805,bpseamoslibres@yahoo.com
3262,Bib.Pop. Gral. San Martín,1980-01-01,6819,bibliotecasaldungaray@gmail.com
4017,Bib.Pop. Luz y Cultura,1935-05-02,6833,biblioluzycultura@hotmail.com
4348,Bib.Pop. Hugo Delgiorgio,2006-07-08,6833,bibliotecahdelgiorgio@gmail.com
2275,Bib. Pop. Patria y labor,1944-01-02,6840,bibitalar@hotmail.com
2107,Bib.Pop. Bernardino Rivadavia,1939-09-29,6847,
1045,Bib.Pop. Manuel Lainez,1924-09-24,10035,
3660,Bib.Pop. Eulalia A. de Vildoza,1997-10-23,10049,
3469,Bib.Pop. Luis Leopoldo Franco,1980-01-01,10098,bibliotecapopularfranco@hotmail.com
3554,Bib.Mun.Pop. El motimo,1980-01-01,10112,
2967,Bib.Pop. Segundo N. Herrera,1980-01-01,10112,bibliotecapopularsumalao@hotmail.com
3310,Bib.Pop.Pub. Augusto Raúl Cortazar,1981-09-03,22039,biblpoparc@yahoo.com.ar
3325,Bib.Púb. Pop. Juan Bautista Alberdi,1940-11-10,22105,
3344,Asoc.Amig.Bib.Pop.Esc.Tec.Nº 5 Ing. Juan Col,1980-01-01,22105,biblioteca-eet5@hotmail.com
3492,Bib. Pub. Pop. Cervantes,1975-06-15,22112,bib_cervantes@yahoo.com.ar
3014,Bib.Pop. Ilda Nelly Yuspa,1982-03-01,22133,
992,Bib.Pub. Pop. Bartolomé E. Pisarello,1923-12-13,22140,bipisarello@yahoo.com.ar
2686,Bib.Pop.Tec. Gral. Manuel Belgrano,1925-05-22,22140,bibliotecabelgrano@gmail.com
3477,Bib.Pop.Pub. Juan Domingo Perón,1991-02-05,22140,bcaperon@yahoo.com.ar
3535,Bib. Esc. Pop. Padre A. de Barzana,1970-05-18,22140,bibliotecabarzana@hotmail.com
3564,Bib.Pub.Pop. Domingo Savio,1980-01-01,22140,
3670,Bib.Esc.Pop. D.F.Sarmiento,1980-01-01,22140,
3549,Bib.Pop.Pub. D.Capozzolo,1971-05-05,22154,domingocapozzolo@yahoo.es
3510,Bib.Pop. El porvenir,1980-01-01,26007,
4339,BIb. Pop. D. Raúl Alfonsín,2011-02-14,26007,bibliotecaraulalfonsinmadryn@hotmail.com
4306,Bib. pop. Auca Lihuen de Villa El Blanco,2011-04-30,26014,bpelblanco@hotmail.com
4249,Bib. Pop. Tolkeyén,2007-05-15,26035,bibliotecatolkeyen@yahoo.com.ar
3235,Bib.Pop. Asencio Abeijon,1991-04-12,26077,
1819,Bib.Pop. Agustín Alvarez,1934-07-08,26077,bpaatw@gmail.com
3080,Bib.Pop. Francisco Guerra,1984-09-21,26077,bibpopfcoguerra84@hotmail.com
3202,Bib.Pop. Raúl Scalabrini Ortíz,1991-04-15,26077,
3402,Bib.Pop. José de San Martín,1980-01-01,26098,
4341,Bib. Pop. 26 de julio,2010-10-01,2000,biblio.26dejulio@gmail.com
1375,Bib.Pop. Juan María Becciu,1915-10-01,2000,bibliotecabecciu@gmail.com
18,Bib.Pop. Helena Larroque de Roffo,1916-05-01,2000,asociacionroffo@yahoo.com.ar
25,Bib. Obrera Juan B. Justo,,2000,bibliotecaobrerajuanbjusto@gmail.com
3769,Bib.Pop. Dr. Manuel Belgrano,1998-11-07,14007,biblio.vgb@gmail.com
3645,Bib.Pop. Ricardo Rojas,1998-03-30,14007,bibliotecarojas@yahoo.com.ar
534,Bib.Pop. Vélez Sársfield,1909-05-11,14014,
1659,Bib.Pop. La Bicicleta,1932-05-18,14021,bibliotecapopularlabicicleta@gmail.com
547,Bib.Pop. D.F.Sarmiento,1912-07-12,14021,
4203,Bib.Pop. Cdr. Enrique Carlos Aragón King,1980-01-01,14021,bibliotecaragonking@yahoo.com.ar
4037,Bib. Pop. del Campillo,1984-05-14,14035,bpdelcampillo@delcampillocoop.com.ar
545,Bib.Pop. D.F.Sarmiento,1919-10-22,14035,b.sarmiento@hotmail.com
2162,Bib.Pop. D.F.Sarmiento,1938-09-11,14042,
3691,Bib.Pop. Luis Roberto Altamira,1997-05-24,14042,biblioteca_altamira@hotmail.com
3139,Bib.Pop. Club A.y Mut.Arg.,1980-01-01,14063,
1867,Bib.Pop. D.F.Sarmiento,1934-04-21,14091,bibliotecapopularsarmiento@yahoo.com.ar
2900,Bib.Pop. José Hernández,1972-04-28,14098,
3729,Bib.Pop. Alfonsina Storni,1980-01-01,14098,gracielavaia@hotmail.com
1647,Bib.Pop. D.F.Sarmiento,1932-01-26,14147,labpdealtagracia@gmail.com
4392,Garabatos del Valle de Anisacate,2022-07-19,14147,bpgarabatos@gmail.com
